Time,Joint Name,Position,Velocity,Effort,Acceleration
290.098,ur5_elbow_joint,1.0516076178199834,0.0039759807536777,11.16366386442691,0.15903923014710797
290.122,ur5_elbow_joint,1.0517125746357232,0.0039780619593769,11.172585266974748,0.15912247837507598
290.147,ur5_elbow_joint,1.0518246552979529,0.0071230627747173,11.147588120367931,0.284922510988692
290.171,ur5_elbow_joint,1.051929511829912,0.0062515794101923,11.190106678512754,0.250063176407692
290.196,ur5_elbow_joint,1.0520387337562118,0.0070517463850258,11.167476635200238,0.28206985540103197
290.22,ur5_elbow_joint,1.0521410967188256,0.0039649055455971,11.209564537690513,0.158596221823884
290.244,ur5_elbow_joint,1.0522466384298577,0.0022503832483439,11.11681384386459,0.090015329933756
290.269,ur5_elbow_joint,1.052356153249888,0.0022453497137345,11.126046198739113,0.08981398854938
290.293,ur5_elbow_joint,1.0524607100826815,0.002108258237228,11.152551243064998,0.08433032948911999
290.318,ur5_elbow_joint,1.0525701335254585,0.0022427877633858,11.146084263187657,0.08971151053543198
290.342,ur5_elbow_joint,1.0526773867798092,0.0070503608000432,11.221058339896642,0.282014432001728
290.366,ur5_elbow_joint,1.052779873692132,0.0039839239574285,11.26282845663074,0.15935695829713997
290.39,ur5_elbow_joint,1.0528893836859368,0.0039703899821302,11.27195733194574,0.15881559928520797
290.415,ur5_elbow_joint,1.0529945705166872,0.0022798339893543,11.182221842020365,0.091193359574172
290.44,ur5_elbow_joint,1.0531037506124452,0.002257741728883,11.192861622278214,0.09030966915532
290.464,ur5_elbow_joint,1.0532109402531544,0.0061666493099523,11.299253528007709,0.246665972398092
290.487,ur5_elbow_joint,1.0533140250974986,0.0022915554109647,11.209659970784877,0.09166221643858799
290.513,ur5_elbow_joint,1.0534230729844545,0.0021316324226868,11.236482524342184,0.085265296907472
290.537,ur5_elbow_joint,1.0535276453856133,0.0039667185307678,11.327457598741814,0.15866874123071198
290.561,ur5_elbow_joint,1.053633067177472,0.0039304240199237,11.33577107795334,0.157216960796948
290.586,ur5_elbow_joint,1.0537448430582144,0.0069169188752966,11.312644350015333,0.276676755011864
290.61,ur5_elbow_joint,1.053849788171802,0.006912424871298,11.321612581781094,0.27649699485192
290.635,ur5_elbow_joint,1.0539570553344273,0.002277395167067,11.266525168528576,0.09109580668268
290.659,ur5_elbow_joint,1.0540620700617858,0.0022827473896446,11.275585078538018,0.09130989558578399
290.683,ur5_elbow_joint,1.054167086546764,0.0022884458777705,11.284657274198496,0.09153783511081999
290.708,ur5_elbow_joint,1.0542760500652433,0.0039474953606263,11.39010137784445,0.157899814425052
290.732,ur5_elbow_joint,1.054381067116874,0.0039487104624982,11.398918585334712,0.15794841849992797
290.757,ur5_elbow_joint,1.0544929567144372,0.0068714832147328,11.376026058152506,0.274859328589312
290.781,ur5_elbow_joint,1.05459797052099,0.0068645937417709,11.384900432861793,0.274583749670836
290.806,ur5_elbow_joint,1.0547029868718711,0.0068578122282314,11.393767349112554,0.274312489129256
290.83,ur5_elbow_joint,1.0548103276668446,0.0023217286168495,11.340148853755878,0.09286914467398
290.854,ur5_elbow_joint,1.0549153540386094,0.0023272479926256,11.34919445023852,0.09308991970502399
290.879,ur5_elbow_joint,1.0550243413483074,0.0039588637974903,11.452779468889842,0.158354551899612
290.903,ur5_elbow_joint,1.0551293750941475,0.0039608597736398,11.46154699661562,0.158434390945592
290.927,ur5_elbow_joint,1.055234409828035,0.0039623973755307,11.470322455268636,0.158495895021228
290.952,ur5_elbow_joint,1.055346262782364,0.0068152816799036,11.447999496567151,0.272611267196144
290.976,ur5_elbow_joint,1.055451296711408,0.0068086516260525,11.456827189033294,0.2723460650421
291.001,ur5_elbow_joint,1.0555586935313404,0.0023615419601649,11.404494765579102,0.09446167840659599
291.025,ur5_elbow_joint,1.055663736871467,0.0023669364632785,11.413509825813769,0.09467745853113999
291.049,ur5_elbow_joint,1.0557687829920468,0.0023725844688507,11.42251333806028,0.094903378754028
291.074,ur5_elbow_joint,1.0558778036095262,0.0039722460562371,11.523945556062472,0.15888984224948396
291.098,ur5_elbow_joint,1.0559828558176942,0.0039741543796388,11.53267798654452,0.158966175185552
291.122,ur5_elbow_joint,1.0560879110324022,0.0039757730079973,11.541409432908775,0.159030920319892
291.147,ur5_elbow_joint,1.0561997273151853,0.0067593562130461,11.519649410695951,0.270374248521844
291.171,ur5_elbow_joint,1.0563047800154202,0.0067524679874547,11.528446362358611,0.270098719498188
291.196,ur5_elbow_joint,1.05641224189036,0.0024066008485307,11.47757321241535,0.096264033941228
291.22,ur5_elbow_joint,1.0565173052461034,0.0024119844043673,11.48654882746475,0.09647937617469199
291.244,ur5_elbow_joint,1.0566223709764655,0.0024173295602039,11.49550984530686,0.096693182408156
291.269,ur5_elbow_joint,1.0567314244651405,0.0039859436916895,11.594782689527769,0.15943774766758
291.293,ur5_elbow_joint,1.0568364958642338,0.0039874403468346,11.603484624020863,0.159497613873384
291.318,ur5_elbow_joint,1.0569482812437476,0.0067102493615575,11.58222059807586,0.26840997446229997
291.342,ur5_elbow_joint,1.057053350418914,0.0067032165862696,11.59098844287571,0.268128663450784
291.366,ur5_elbow_joint,1.0571584228105833,0.0066964163756397,11.599743740010094,0.267856655025588
291.391,ur5_elbow_joint,1.057265949817081,0.0024518587793995,11.550332013467637,0.09807435117598
291.415,ur5_elbow_joint,1.0573710321051255,0.0024569943156612,11.559265678275723,0.09827977262644799
291.44,ur5_elbow_joint,1.0574801143888335,0.0039971328664294,11.656653703434916,0.15988531465717598
291.464,ur5_elbow_joint,1.0575852041369087,0.0039991124692728,11.665307461075514,0.159964498770912
291.488,ur5_elbow_joint,1.0576902953884115,0.0040007593950572,11.67396535604406,0.160030375802288
291.513,ur5_elbow_joint,1.0578020428436847,0.0066540988953468,11.65328427182842,0.266163955813872
291.537,ur5_elbow_joint,1.0579071326784453,0.0066470745234515,11.662009694090983,0.26588298093806
291.561,ur5_elbow_joint,1.058012224169392,0.0066402673655128,11.670727982686849,0.26561069462051196
291.586,ur5_elbow_joint,1.0581198157502725,0.0024971432468817,11.622778405438858,0.09988572987526799
291.61,ur5_elbow_joint,1.0582249173587224,0.0025027546969921,11.63167359852278,0.100110187879684
291.635,ur5_elbow_joint,1.058334032660157,0.0040106253030712,11.726890732737257,0.16042501212284802
291.659,ur5_elbow_joint,1.058439141585784,0.004012236106368,11.735513388475306,0.16048944425472
291.683,ur5_elbow_joint,1.0585442528265636,0.0040138403218193,11.74413147336445,0.16055361287277198
291.708,ur5_elbow_joint,1.0586559642067224,0.0065978845189006,11.724031307133547,0.26391538075602394
291.732,ur5_elbow_joint,1.058761073218072,0.0065909744307238,11.732716635285133,0.26363897722895197
291.757,ur5_elbow_joint,1.0588687217192154,0.0025370815517478,11.686043818503649,0.10148326206991198
291.781,ur5_elbow_joint,1.0589738411700926,0.0025426906202375,11.694903582824349,0.10170762480949999
291.805,ur5_elbow_joint,1.059078963049842,0.002548301443475,11.703758493468632,0.10193205773899999
291.83,ur5_elbow_joint,1.0591881110291377,0.0040236545267963,11.796812109666112,0.160946181071852
291.854,ur5_elbow_joint,1.0592932393593166,0.0040252521361792,11.805395633973768,0.161010085447168
291.879,ur5_elbow_joint,1.059404918712894,0.0065486551273563,11.785809348306854,0.261946205094252
291.903,ur5_elbow_joint,1.0595100449812147,0.0065417463941067,11.794460385210796,0.261669855764268
291.927,ur5_elbow_joint,1.0596151736738486,0.0065348378172872,11.803106608581958,0.261393512691488
291.952,ur5_elbow_joint,1.0597228874954985,0.0025827036720207,11.757889065145331,0.103308146880828
291.976,ur5_elbow_joint,1.0598280266620028,0.0025883264175733,11.766709413402026,0.10353305670293199
292.001,ur5_elbow_joint,1.059937203277415,0.004035003428579,11.8578631385946,0.16140013714315998
292.025,ur5_elbow_joint,1.060042348886701,0.0040365885217341,11.86641184309198,0.161463540869364
292.049,ur5_elbow_joint,1.0601474969242686,0.0040381718336339,11.874955655852462,0.16152687334535598
292.074,ur5_elbow_joint,1.060259139868684,0.0064925300937612,11.855959523196075,0.259701203750448
292.098,ur5_elbow_joint,1.0603642858587925,0.0064856234334862,11.864571408222348,0.259424937339448
292.122,ur5_elbow_joint,1.0604694342798933,0.0064787171576535,11.873178468103754,0.25914868630613996
292.147,ur5_elbow_joint,1.0605772135666696,0.0026284347849155,11.829413584442346,0.10513739139662
292.171,ur5_elbow_joint,1.0606823724873564,0.0026340701118444,11.83819439439282,0.105362804473776
292.196,ur5_elbow_joint,1.0607915816853488,0.0040478262996511,11.927179683586033,0.161913051986044
292.22,ur5_elbow_joint,1.0608967470468045,0.0040493967157722,11.9356886094824,0.16197586863088798
292.244,ur5_elbow_joint,1.0610019148427927,0.0040509652885229,11.944192634368791,0.162038611540916
292.269,ur5_elbow_joint,1.061113521448485,0.0064364241101757,11.925791422675031,0.257456964407028
292.293,ur5_elbow_joint,1.0612186872134115,0.0064295213963014,11.934364063256917,0.25718085585205597
292.318,ur5_elbow_joint,1.0613265240308216,0.0026686169118433,11.891870424931586,0.106744676473732
